lead_id,created_at,zone,job_type,weekday_day,weekday_eve,weekend,budget_max,urgency,hours_wanted,pref_gender,language,is_returning,source
L00776,2026-01-31,Z12,repair,0,0,1,29.0,deadline,20,any,en,0,organic
L01507,2026-01-31,Z23,repair,0,0,0,,none,30,any,en,0,organic
L02908,2026-01-31,Z10,install,0,1,1,30.0,none,40,any,ur,0,paid_search
L02233,2026-01-31,Z19,repair,0,1,0,29.0,deadline,10,any,en,0,paid_search
L01650,2026-01-31,Z15,repair,1,1,1,41.0,none,20,any,en,0,paid_search
L02083,2026-01-31,Z27,repair,0,0,1,36.0,none,30,any,en,0,paid_search
L00084,2026-01-31,Z05,repair,0,0,1,46.0,none,30,any,pl,0,paid_search
L01092,2026-01-31,Z14,install,0,1,1,40.0,none,20,any,en,0,paid_search
L00969,2026-01-31,Z09,repair,0,1,0,30.0,emergency,30,F,ur,0,paid_search
L02320,2026-02-01,Z07,install,0,0,1,41.0,emergency,20,any,en,1,organic
L00489,2026-02-01,Z01,repair,1,0,1,40.0,none,20,any,en,0,paid_search
L00404,2026-02-01,Z21,install,1,1,1,,deadline,30,any,en,0,organic
L02686,2026-02-01,Z03,install,0,0,1,38.0,none,30,F,tr,0,paid_search
L01059,2026-02-01,Z17,install,0,0,0,29.0,emergency,20,F,pl,0,organic
L00197,2026-02-01,Z06,install,0,0,0,31.0,deadline,10,any,tr,0,paid_search
L02976,2026-02-01,Z08,install,0,0,1,41.0,none,20,any,ur,0,referral
L00840,2026-02-01,Z27,install,1,1,0,26.0,none,20,any,en,0,paid_search
L02137,2026-02-01,Z15,install,0,0,1,29.0,none,20,any,ro,0,referral
L00016,2026-02-01,Z27,install,1,1,0,35.0,none,10,any,tr,0,paid_search
L02154,2026-02-01,Z12,install,0,1,1,35.0,none,20,any,pl,0,organic
L00209,2026-02-01,Z26,install,1,1,0,39.0,none,10,any,ur,0,paid_search
L01255,2026-02-01,Z02,repair,1,1,0,32.0,none,30,any,en,0,paid_search
L01815,2026-02-01,Z28,repair,1,1,1,37.0,deadline,20,any,ur,0,paid_search
L00360,2026-02-01,Z27,repair,0,1,1,48.0,deadline,10,any,pl,0,paid_search
L02547,2026-02-01,Z29,repair,1,1,0,43.0,deadline,20,any,en,0,paid_search
L02103,2026-02-01,Z06,repair,0,0,1,39.0,deadline,20,any,tr,0,paid_search
L01012,2026-02-01,Z29,repair,0,0,0,38.0,none,20,any,ur,0,organic
L01566,2026-02-01,Z25,repair,1,1,1,34.0,none,30,any,tr,0,paid_search
L00380,2026-02-02,Z20,install,1,0,1,28.0,none,10,any,pl,0,paid_search
L02619,2026-02-02,Z12,install,1,1,0,41.0,none,30,any,en,0,organic
L00269,2026-02-02,Z20,repair,0,1,0,32.0,none,20,any,en,0,organic
L00286,2026-02-02,Z20,repair,0,1,1,31.0,deadline,20,any,en,0,paid_search
L01642,2026-02-02,Z19,repair,0,1,0,40.0,deadline,10,any,en,0,organic
L01754,2026-02-02,Z07,install,1,1,0,39.0,deadline,20,any,en,1,referral
L01934,2026-02-02,Z12,install,0,0,0,44.0,none,20,any,ro,0,referral
L02389,2026-02-02,Z13,install,1,1,1,25.0,deadline,40,any,tr,0,paid_search
L01381,2026-02-02,Z24,install,0,1,1,35.0,none,20,any,ro,0,paid_search
L00186,2026-02-02,Z25,install,0,0,1,39.0,emergency,40,any,ur,0,paid_search
L01355,2026-02-02,Z03,install,0,1,0,26.0,none,10,any,en,0,referral
L00334,2026-02-02,Z10,install,1,0,1,32.0,deadline,20,any,ro,0,organic
L02518,2026-02-02,Z09,install,0,1,0,49.0,deadline,40,any,pl,0,organic
L01613,2026-02-02,Z22,repair,0,0,1,38.0,none,10,any,ro,0,organic
L00907,2026-02-02,Z11,install,1,1,1,42.0,deadline,20,any,en,0,paid_search
L02799,2026-02-02,Z19,install,1,0,1,53.0,none,20,any,tr,0,organic
L00531,2026-02-02,Z30,install,0,1,1,36.0,none,30,any,en,0,paid_search
L01549,2026-02-02,Z13,install,0,0,0,36.0,none,10,any,en,0,referral
L01344,2026-02-02,Z03,repair,0,0,1,39.0,none,20,any,tr,0,paid_search
L02567,2026-02-02,Z21,repair,1,1,0,36.0,none,20,F,en,0,referral
L01962,2026-02-02,Z27,install,0,1,0,38.0,deadline,20,any,en,0,paid_search
L01197,2026-02-03,Z29,install,1,1,1,49.0,deadline,20,any,en,0,referral
L02886,2026-02-03,Z13,install,1,1,1,40.0,emergency,20,any,en,0,paid_search
L01184,2026-02-03,Z09,repair,0,0,0,41.0,deadline,20,any,en,0,paid_search
L02611,2026-02-03,Z21,repair,1,1,1,39.0,none,20,any,pl,0,organic
L02704,2026-02-03,Z14,install,0,0,0,48.0,none,10,any,pl,0,paid_search
L00374,2026-02-03,Z11,repair,1,1,1,47.0,none,20,F,ro,0,organic
L00941,2026-02-03,Z22,repair,0,0,0,38.0,none,20,any,en,0,paid_search
L00076,2026-02-03,Z05,install,0,1,1,,none,10,any,en,0,paid_search
L01395,2026-02-03,Z14,repair,0,1,1,32.0,none,10,any,tr,0,referral
L00193,2026-02-03,Z11,install,0,0,0,47.0,emergency,20,any,en,0,referral
L00936,2026-02-03,Z22,repair,1,0,1,32.0,deadline,20,F,en,0,referral
L01939,2026-02-03,Z19,install,0,1,1,37.0,none,20,any,ro,0,organic
L00567,2026-02-03,Z12,install,0,1,1,44.0,none,20,any,pl,0,organic
L01824,2026-02-03,Z23,repair,0,0,0,44.0,deadline,30,any,ro,0,paid_search
L00466,2026-02-03,Z24,install,0,1,0,57.0,none,20,any,ro,0,paid_search
L00070,2026-02-03,Z27,install,0,1,1,38.0,none,10,any,en,0,paid_search
L02596,2026-02-03,Z21,install,1,1,1,34.0,none,10,any,pl,0,organic
L01751,2026-02-03,Z20,install,1,1,1,40.0,none,20,any,en,0,referral
L01900,2026-02-03,Z15,repair,0,1,1,46.0,none,20,any,en,0,paid_search
L00546,2026-02-03,Z07,install,0,0,1,34.0,none,20,any,en,0,paid_search
L00134,2026-02-03,Z15,repair,0,1,1,42.0,deadline,10,any,ur,0,paid_search
L01411,2026-02-03,Z25,install,0,0,1,43.0,none,20,any,ro,0,paid_search
L02369,2026-02-03,Z04,repair,1,0,0,,none,20,any,en,1,organic
L02022,2026-02-03,Z23,repair,0,1,0,39.0,deadline,20,any,pl,0,organic
L02354,2026-02-04,Z29,install,1,1,1,32.0,deadline,20,any,en,1,organic
L02840,2026-02-04,Z26,repair,0,0,1,31.0,none,30,any,en,0,paid_search
L00059,2026-02-04,Z27,repair,0,0,1,36.0,none,20,any,en,0,organic
L00142,2026-02-04,Z03,repair,1,0,0,30.0,none,20,any,tr,0,organic
L01477,2026-02-04,Z13,repair,0,1,0,,emergency,10,any,pl,0,organic
L00232,2026-02-04,Z02,repair,1,1,0,35.0,emergency,10,any,tr,0,paid_search
L01465,2026-02-04,Z24,install,0,0,1,44.0,deadline,20,any,ro,0,paid_search
L01410,2026-02-04,Z16,repair,0,1,1,35.0,none,30,any,ur,0,organic
L02677,2026-02-04,Z24,repair,1,1,0,42.0,none,40,any,ro,1,paid_search
L00139,2026-02-04,Z27,install,0,0,0,38.0,deadline,30,any,ro,0,paid_search
L00573,2026-02-04,Z23,repair,0,1,1,41.0,none,10,any,tr,0,paid_search
L00501,2026-02-04,Z04,install,1,1,1,,none,40,any,en,0,paid_search
L02823,2026-02-04,Z11,install,0,1,0,35.0,emergency,20,F,en,0,referral
L02341,2026-02-04,Z09,repair,0,0,0,41.0,emergency,10,any,en,0,paid_search
L00875,2026-02-04,Z16,repair,0,0,1,46.0,none,30,any,en,0,paid_search
L02520,2026-02-04,Z02,repair,0,0,1,41.0,none,20,F,tr,0,paid_search
L02917,2026-02-04,Z11,repair,1,1,1,46.0,deadline,10,any,pl,0,paid_search
L01778,2026-02-04,Z24,install,0,0,1,27.0,deadline,20,any,en,0,organic
L02524,2026-02-04,Z02,install,1,0,0,53.0,none,10,any,en,0,organic
L01978,2026-02-04,Z07,install,1,0,1,30.0,none,10,any,ur,0,paid_search
L00328,2026-02-04,Z10,repair,0,0,1,43.0,emergency,10,any,ro,0,paid_search
L02036,2026-02-04,Z20,repair,1,1,1,45.0,emergency,20,any,en,0,paid_search
L02563,2026-02-05,Z15,install,0,0,1,49.0,none,30,any,tr,0,paid_search
L00582,2026-02-05,Z12,repair,1,1,1,26.0,none,10,F,ur,0,paid_search
L02839,2026-02-05,Z13,repair,1,1,1,28.0,deadline,20,any,en,0,organic
L01076,2026-02-05,Z09,install,0,1,1,53.0,deadline,10,any,en,0,organic
L00729,2026-02-05,Z16,repair,0,0,1,42.0,none,30,any,ro,0,paid_search
L02190,2026-02-05,Z13,install,0,0,1,49.0,none,10,any,ur,0,organic
L00622,2026-02-05,Z19,install,0,1,0,28.0,none,30,F,en,0,paid_search
L01225,2026-02-05,Z29,repair,1,1,0,35.0,none,40,any,tr,0,paid_search
L01037,2026-02-05,Z30,repair,0,1,1,40.0,none,10,any,en,1,referral
L02590,2026-02-05,Z28,repair,0,1,0,37.0,none,20,any,en,0,paid_search
L02165,2026-02-05,Z18,install,1,1,0,34.0,none,20,any,pl,0,organic
L01244,2026-02-05,Z03,install,0,1,0,38.0,none,10,any,tr,0,referral
L00278,2026-02-05,Z25,repair,1,1,0,45.0,none,30,any,en,0,organic
L02126,2026-02-05,Z03,repair,1,0,0,45.0,none,30,any,en,0,paid_search
L00810,2026-02-05,Z27,install,1,0,1,32.0,emergency,30,any,tr,0,organic
L00641,2026-02-05,Z19,install,0,1,1,32.0,deadline,20,any,en,0,organic
L00180,2026-02-06,Z27,install,0,1,0,38.0,deadline,30,any,en,0,organic
L00191,2026-02-06,Z27,repair,0,1,0,40.0,none,40,F,en,0,paid_search
L00296,2026-02-06,Z07,repair,1,1,1,36.0,none,20,any,ro,0,organic
L00261,2026-02-06,Z11,install,0,1,0,42.0,deadline,10,any,ur,0,paid_search
L01081,2026-02-06,Z05,repair,0,1,0,34.0,none,20,F,ro,0,paid_search
L02027,2026-02-06,Z04,install,0,0,0,31.0,none,10,any,pl,1,organic
L01658,2026-02-06,Z20,repair,0,1,1,45.0,deadline,10,any,en,0,organic
L02261,2026-02-06,Z04,install,0,0,1,29.0,none,10,any,en,0,paid_search
L00620,2026-02-06,Z11,install,0,1,1,,none,20,any,ur,0,organic
L01483,2026-02-06,Z15,install,0,0,0,,emergency,40,any,en,0,paid_search
L00672,2026-02-06,Z11,install,0,1,1,43.0,deadline,10,any,ro,0,paid_search
L00783,2026-02-06,Z11,repair,1,0,1,42.0,emergency,20,F,en,0,paid_search
L00497,2026-02-06,Z13,repair,1,1,0,27.0,deadline,20,any,en,0,referral
L02099,2026-02-06,Z16,install,0,1,1,39.0,none,10,any,ro,0,paid_search
L00313,2026-02-06,Z22,install,1,0,0,41.0,deadline,20,any,en,1,paid_search
L01354,2026-02-06,Z20,install,1,0,0,36.0,deadline,10,any,tr,0,paid_search
L00812,2026-02-06,Z29,repair,1,0,1,36.0,none,20,any,pl,0,paid_search
L02050,2026-02-06,Z02,repair,0,0,1,32.0,none,20,any,tr,0,paid_search
L01299,2026-02-06,UNKNOWN,install,0,1,1,34.0,none,20,any,ro,0,organic
L00407,2026-02-06,Z14,install,0,1,0,40.0,deadline,20,any,tr,0,organic
L01966,2026-02-07,Z21,repair,1,0,1,44.0,none,10,any,en,0,paid_search
L01591,2026-02-07,Z06,repair,0,0,0,28.0,none,10,F,pl,0,organic
L01533,2026-02-07,Z13,repair,0,1,1,39.0,none,30,any,en,0,paid_search
L01139,2026-02-07,Z17,install,0,1,0,35.0,emergency,10,any,en,0,organic
L00693,2026-02-07,Z26,repair,0,1,0,37.0,deadline,10,any,en,0,organic
L02871,2026-02-07,Z25,repair,1,0,1,44.0,none,20,any,ur,0,paid_search
L01599,2026-02-07,Z16,repair,1,1,0,34.0,none,20,any,tr,0,paid_search
L01790,2026-02-07,Z28,repair,0,0,1,32.0,deadline,10,any,pl,0,organic
L00797,2026-02-07,Z04,repair,0,1,0,35.0,none,30,any,en,0,organic
L02013,2026-02-07,Z28,install,1,0,0,33.0,none,20,any,en,0,referral
L00552,2026-02-07,Z25,install,0,1,1,40.0,deadline,10,any,en,0,organic
L00814,2026-02-07,Z08,repair,0,0,0,46.0,emergency,20,any,pl,0,paid_search
L00317,2026-02-07,Z15,repair,1,1,1,32.0,none,30,any,ur,0,paid_search
L02846,2026-02-07,Z07,install,1,0,1,44.0,none,20,any,tr,0,organic
L00398,2026-02-07,Z08,install,0,0,1,40.0,deadline,30,any,pl,0,paid_search
L02054,2026-02-07,Z02,install,0,1,1,43.0,none,10,any,en,1,paid_search
L00763,2026-02-07,Z13,repair,1,0,1,37.0,none,10,any,tr,0,organic
L00917,2026-02-07,Z17,repair,1,0,1,36.0,none,20,any,pl,0,paid_search
L00246,2026-02-07,Z15,repair,0,0,0,51.0,emergency,20,any,pl,0,referral
L01974,2026-02-08,Z25,install,1,1,1,40.0,deadline,30,F,tr,0,paid_search
L02951,2026-02-08,Z10,install,0,1,0,37.0,deadline,10,any,ur,0,paid_search
L00239,2026-02-08,Z15,install,0,1,1,36.0,deadline,10,any,tr,0,paid_search
L01579,2026-02-08,Z14,repair,0,1,0,43.0,none,20,any,ro,0,paid_search
L00167,2026-02-08,Z18,install,1,1,1,35.0,none,10,any,en,0,paid_search
L01126,2026-02-08,Z27,repair,0,0,0,47.0,none,30,any,tr,0,paid_search
L00984,2026-02-08,Z25,install,1,0,0,47.0,emergency,30,any,pl,0,paid_search
L01405,2026-02-08,Z22,repair,0,1,1,,none,40,any,ur,0,paid_search
L02357,2026-02-08,Z07,install,1,1,0,38.0,deadline,20,any,tr,0,organic
L01396,2026-02-08,Z07,repair,0,1,0,,none,30,any,pl,0,organic
L00749,2026-02-08,Z08,install,0,0,0,39.0,none,30,F,en,0,paid_search
L02867,2026-02-08,Z16,install,0,1,0,,none,10,any,en,0,paid_search
L02685,2026-02-08,Z10,install,1,1,0,42.0,none,20,any,en,0,organic
L01651,2026-02-08,Z03,repair,0,1,1,50.0,none,10,any,en,0,paid_search
L01707,2026-02-08,Z24,repair,0,1,0,39.0,none,20,any,ro,0,paid_search
L01190,2026-02-08,Z28,install,0,1,1,29.0,none,20,F,en,0,paid_search
L01855,2026-02-08,Z07,install,1,1,0,35.0,none,10,any,ur,0,organic
L01073,2026-02-08,Z18,repair,0,0,1,32.0,none,10,any,en,0,referral
L01679,2026-02-08,Z23,repair,0,1,1,25.0,none,30,any,tr,1,paid_search
L00471,2026-02-08,Z01,install,0,1,1,35.0,none,20,F,en,0,paid_search
L00491,2026-02-09,Z16,repair,0,0,1,44.0,emergency,20,any,en,0,paid_search
L01287,2026-02-09,Z08,repair,0,1,0,46.0,deadline,40,any,en,0,organic
L02802,2026-02-09,Z01,install,0,1,1,37.0,none,20,any,pl,0,paid_search
L00765,2026-02-09,Z10,repair,0,1,1,43.0,deadline,40,any,en,0,referral
L00034,2026-02-09,Z01,repair,1,0,0,44.0,none,20,any,en,0,paid_search
L00114,2026-02-09,Z17,repair,0,1,0,39.0,deadline,10,any,en,0,paid_search
L00940,2026-02-09,Z12,install,0,0,1,35.0,none,20,any,en,0,paid_search
L00677,2026-02-09,Z05,install,0,1,0,21.0,deadline,10,any,ro,0,paid_search
L01372,2026-02-09,Z28,install,1,1,0,34.0,emergency,20,any,ro,0,organic
L02783,2026-02-09,Z03,repair,0,1,0,34.0,none,10,F,ro,0,organic
L00236,2026-02-09,Z11,install,0,0,0,44.0,none,40,any,ur,0,paid_search
L01980,2026-02-09,Z04,repair,0,0,1,38.0,none,20,any,en,0,organic
L02979,2026-02-09,Z04,repair,1,1,0,44.0,none,20,any,en,0,organic
L00290,2026-02-09,Z10,repair,0,0,1,,none,20,any,en,0,paid_search
L01617,2026-02-09,Z05,repair,0,0,1,34.0,emergency,30,any,en,0,paid_search
L01532,2026-02-09,Z04,repair,1,1,1,37.0,none,20,any,en,0,paid_search
L02571,2026-02-09,Z19,install,0,1,0,41.0,none,20,F,ur,0,paid_search
L00029,2026-02-09,Z05,install,0,1,0,44.0,none,30,any,ur,0,paid_search
L02689,2026-02-10,Z25,install,0,0,0,32.0,none,10,any,en,0,organic
L00201,2026-02-10,Z26,install,1,1,0,38.0,none,20,any,en,0,paid_search
L02964,2026-02-10,Z28,repair,0,1,1,32.0,deadline,10,any,en,0,referral
L00009,2026-02-10,Z06,repair,0,1,1,30.0,emergency,10,F,ur,0,organic
L00005,2026-02-10,Z03,install,0,0,1,37.0,none,30,any,tr,0,organic
L01164,2026-02-10,Z06,install,0,0,0,40.0,none,20,F,ro,0,paid_search
L00779,2026-02-10,Z20,repair,0,1,1,34.0,deadline,10,any,en,0,referral
L01937,2026-02-10,Z09,repair,1,1,1,28.0,none,10,any,ur,0,referral
L02141,2026-02-10,Z17,install,0,1,0,38.0,deadline,40,any,en,0,paid_search
L02565,2026-02-10,Z19,install,0,1,0,52.0,deadline,20,F,ro,0,paid_search
L01672,2026-02-10,Z13,install,1,1,1,37.0,none,20,any,tr,0,paid_search
L02503,2026-02-10,Z11,install,1,1,0,,none,30,any,pl,0,paid_search
L01340,2026-02-10,Z16,repair,1,1,1,43.0,deadline,40,any,pl,0,organic
L02282,2026-02-10,Z10,install,1,1,1,,emergency,10,any,en,0,paid_search
L01896,2026-02-10,Z02,install,1,0,0,38.0,none,20,any,ur,0,organic
L00206,2026-02-10,Z17,repair,1,1,0,46.0,none,20,any,en,0,paid_search
L00033,2026-02-10,Z26,repair,1,1,1,44.0,none,10,any,tr,0,organic
L00764,2026-02-10,Z21,install,1,1,0,36.0,none,40,any,en,0,paid_search
L01369,2026-02-11,Z17,install,0,1,1,38.0,none,20,any,en,0,paid_search
L01222,2026-02-11,Z30,repair,0,0,1,40.0,deadline,20,any,ur,0,paid_search
L02693,2026-02-11,Z13,repair,1,1,1,37.0,none,10,any,en,0,paid_search
L00204,2026-02-11,Z01,repair,1,1,1,37.0,emergency,30,any,tr,0,paid_search
L02353,2026-02-11,Z09,install,1,0,0,48.0,none,30,any,pl,0,organic
L00876,2026-02-11,Z24,install,1,1,0,39.0,deadline,20,any,en,0,organic
L02884,2026-02-11,Z25,repair,1,0,1,,none,30,any,ro,1,paid_search
L00284,2026-02-11,Z28,install,0,0,0,,none,40,any,en,1,paid_search
L00486,2026-02-11,Z15,repair,0,1,0,40.0,deadline,30,any,ro,0,paid_search
L02306,2026-02-11,Z15,install,0,1,0,,none,10,any,en,0,paid_search
L01189,2026-02-11,Z12,install,0,1,1,37.0,none,20,any,en,0,referral
L00111,2026-02-11,Z02,install,0,1,0,38.0,deadline,10,any,ur,0,paid_search
L02578,2026-02-11,Z27,repair,0,1,1,39.0,deadline,20,F,en,0,organic
L02246,2026-02-11,Z01,repair,0,1,0,31.0,deadline,10,any,en,0,organic
L00606,2026-02-11,Z06,repair,0,1,0,26.0,none,30,F,en,1,organic
L02757,2026-02-11,Z01,install,0,1,1,40.0,none,40,any,tr,1,referral
L00635,2026-02-11,Z29,install,0,0,0,44.0,none,20,any,en,0,paid_search
L00399,2026-02-11,Z14,repair,0,1,1,43.0,none,30,any,ur,0,paid_search
L02043,2026-02-11,Z20,repair,1,1,1,36.0,none,20,any,en,0,referral
L01684,2026-02-11,Z27,install,0,1,1,36.0,deadline,20,any,tr,0,organic
L00519,2026-02-11,Z16,install,0,1,1,,deadline,10,any,en,0,paid_search
L02032,2026-02-11,Z05,install,0,0,0,31.0,emergency,10,any,en,0,organic
L01095,2026-02-11,Z29,repair,1,0,0,33.0,none,30,any,tr,0,organic
L01453,2026-02-11,Z05,install,0,1,1,38.0,deadline,20,any,en,0,paid_search
L02978,2026-02-11,Z01,install,0,1,0,40.0,deadline,40,any,tr,0,organic
L00989,2026-02-12,Z28,repair,1,1,0,46.0,none,20,any,pl,0,paid_search
L01337,2026-02-12,Z01,repair,0,1,0,40.0,none,30,F,ur,0,organic
L01301,2026-02-12,Z03,install,1,1,1,42.0,deadline,10,any,en,0,organic
L01008,2026-02-12,Z23,install,0,1,0,48.0,none,20,any,pl,0,paid_search
L00774,2026-02-12,Z14,repair,0,1,1,45.0,none,30,any,en,1,paid_search
L00954,2026-02-12,Z05,install,1,0,1,39.0,deadline,20,any,en,0,referral
L01230,2026-02-12,Z30,install,0,1,1,32.0,none,20,any,ur,0,organic
L00605,2026-02-12,Z19,install,1,1,1,31.0,deadline,10,F,tr,0,referral
L00794,2026-02-12,Z22,repair,1,1,0,31.0,none,20,F,en,0,paid_search
L02396,2026-02-12,Z06,repair,1,1,0,49.0,none,20,any,pl,0,paid_search
L02253,2026-02-12,Z08,repair,0,1,0,48.0,none,20,any,pl,0,paid_search
L02725,2026-02-12,Z06,install,0,1,0,45.0,deadline,20,any,tr,0,referral
L02705,2026-02-12,Z27,install,0,0,1,41.0,deadline,20,any,en,0,paid_search
L02688,2026-02-12,Z26,repair,0,1,1,37.0,none,30,any,en,0,organic
L01965,2026-02-12,Z03,install,0,0,1,35.0,none,20,any,tr,0,paid_search
L00566,2026-02-12,Z10,install,1,0,1,28.0,none,20,any,ur,0,paid_search
L02405,2026-02-12,Z28,repair,0,1,1,35.0,deadline,10,any,pl,0,organic
L01744,2026-02-12,Z19,install,1,1,0,43.0,none,40,any,en,0,paid_search
L00291,2026-02-12,Z22,install,0,0,0,39.0,deadline,30,F,en,0,organic
L02189,2026-02-12,Z14,install,0,0,1,30.0,none,20,any,ro,0,organic
L02077,2026-02-12,Z29,install,0,0,1,32.0,none,30,F,ro,0,paid_search
L02414,2026-02-13,Z29,repair,0,0,1,42.0,none,10,any,pl,0,organic
L00633,2026-02-13,Z21,install,1,0,1,40.0,deadline,30,F,tr,0,referral
L02434,2026-02-13,Z09,install,0,0,0,,none,10,any,en,0,paid_search
L01493,2026-02-13,Z15,repair,0,0,0,39.0,deadline,30,any,en,0,organic
L02303,2026-02-13,Z17,repair,0,0,1,34.0,none,20,any,tr,0,organic
L00244,2026-02-13,Z22,install,0,1,1,40.0,none,10,F,en,0,organic
L01050,2026-02-13,Z17,install,0,1,0,34.0,deadline,40,any,pl,1,paid_search
L00412,2026-02-13,Z16,repair,0,0,0,36.0,none,10,any,pl,0,paid_search
L00496,2026-02-13,Z23,repair,0,1,1,40.0,none,30,any,tr,0,paid_search
L02880,2026-02-13,Z18,repair,1,1,1,28.0,deadline,20,any,ur,0,organic
L00370,2026-02-13,Z18,install,1,1,1,28.0,none,10,F,ur,0,paid_search
L02172,2026-02-13,Z11,install,0,1,0,50.0,none,20,any,en,0,referral
L00914,2026-02-13,Z30,install,0,1,1,43.0,none,20,any,en,0,organic
L00066,2026-02-13,Z24,install,1,0,1,45.0,none,10,any,en,0,paid_search
L00107,2026-02-14,Z25,install,1,1,0,38.0,none,40,any,pl,0,organic
L00477,2026-02-14,Z13,repair,0,0,1,35.0,none,20,any,ro,0,paid_search
L01913,2026-02-14,Z28,repair,1,1,1,30.0,none,30,any,en,1,paid_search
L02400,2026-02-14,Z06,repair,1,1,1,48.0,deadline,10,any,en,0,referral
L01245,2026-02-14,Z23,repair,0,1,0,32.0,none,10,any,pl,0,paid_search
L02542,2026-02-14,Z16,install,0,1,1,36.0,none,10,any,en,0,organic
L02954,2026-02-14,Z02,repair,0,1,0,,deadline,20,any,tr,0,paid_search
L02326,2026-02-14,Z30,install,1,1,1,,deadline,20,any,pl,0,paid_search
L01688,2026-02-14,Z14,repair,0,1,1,23.0,deadline,20,any,pl,0,paid_search
L01628,2026-02-14,UNKNOWN,repair,1,0,1,32.0,none,30,any,ur,0,paid_search
L01846,2026-02-14,Z11,repair,0,0,1,34.0,none,20,any,ro,1,organic
L02972,2026-02-14,Z28,repair,1,0,0,35.0,none,30,any,en,0,paid_search
L01720,2026-02-14,Z09,install,1,0,1,27.0,none,30,F,ro,0,paid_search
L00642,2026-02-14,Z22,repair,1,1,0,32.0,none,40,any,ro,0,paid_search
L00604,2026-02-14,Z29,install,0,0,1,41.0,deadline,20,any,ur,0,organic
L01383,2026-02-14,Z25,repair,0,0,0,37.0,none,40,any,ro,0,paid_search
L01702,2026-02-15,Z25,install,1,0,0,40.0,none,20,any,en,0,paid_search
L02216,2026-02-15,Z08,repair,0,1,0,31.0,deadline,10,any,ro,1,organic
L01952,2026-02-15,Z13,install,1,1,1,37.0,deadline,30,F,en,0,paid_search
L00694,2026-02-15,Z01,install,1,1,1,40.0,deadline,20,any,ro,0,organic
L00902,2026-02-15,Z03,repair,0,1,0,41.0,deadline,20,any,en,0,organic
L02898,2026-02-15,Z16,repair,0,0,1,45.0,deadline,30,any,en,0,organic
L01108,2026-02-15,Z22,install,0,1,0,36.0,deadline,10,F,en,0,organic
L00831,2026-02-15,Z02,repair,1,0,0,45.0,none,10,any,ro,0,organic
L00458,2026-02-15,Z20,repair,0,0,0,31.0,deadline,20,F,pl,0,organic
L02181,2026-02-15,Z28,repair,1,0,1,29.0,none,20,any,ro,0,paid_search
L01433,2026-02-15,Z26,install,0,1,1,41.0,deadline,10,any,en,0,paid_search
L02606,2026-02-15,Z23,install,1,1,0,31.0,none,30,any,tr,0,paid_search
L00829,2026-02-15,Z14,install,0,0,1,36.0,none,30,any,en,0,organic
L01101,2026-02-15,Z25,install,0,0,0,23.0,none,20,F,en,0,organic
L02766,2026-02-15,Z18,install,1,1,1,,none,10,any,pl,0,paid_search
L01054,2026-02-15,Z21,repair,1,0,0,44.0,none,20,any,pl,0,paid_search
L01992,2026-02-15,UNKNOWN,repair,1,1,0,36.0,none,10,any,ur,0,paid_search
L02818,2026-02-15,Z17,repair,0,1,1,32.0,none,20,any,pl,0,paid_search
L01997,2026-02-15,Z26,install,0,1,1,34.0,none,20,any,pl,0,organic
L00610,2026-02-15,Z19,repair,1,1,1,37.0,deadline,20,any,en,0,paid_search
L02382,2026-02-15,Z21,repair,0,0,0,34.0,none,20,any,en,0,paid_search
L02445,2026-02-15,Z14,install,0,0,1,42.0,none,20,F,en,0,organic
L00505,2026-02-15,Z16,repair,0,0,1,33.0,deadline,20,any,ur,0,paid_search
L00027,2026-02-15,Z15,repair,1,0,0,39.0,none,10,any,en,0,paid_search
L01042,2026-02-15,Z03,repair,0,0,1,41.0,none,20,any,en,0,organic
L02166,2026-02-15,Z04,repair,0,1,0,41.0,deadline,30,F,pl,0,organic
L01620,2026-02-15,Z20,install,0,0,1,37.0,none,10,any,en,0,organic
L00733,2026-02-15,Z01,install,0,1,1,29.0,none,10,any,en,1,organic
L01968,2026-02-15,Z13,repair,0,0,1,48.0,none,20,any,ur,0,organic
L01721,2026-02-16,Z13,repair,0,0,0,44.0,deadline,20,any,ur,0,paid_search
L00596,2026-02-16,Z15,install,0,1,1,36.0,deadline,10,any,en,0,paid_search
L00996,2026-02-16,Z06,repair,0,0,1,38.0,none,20,any,tr,0,paid_search
L00609,2026-02-16,Z17,install,0,0,1,29.0,emergency,20,any,pl,0,paid_search
L01472,2026-02-16,Z09,install,1,0,1,39.0,none,10,any,en,0,paid_search
L00535,2026-02-16,Z28,repair,1,1,1,27.0,none,10,F,en,1,organic
L02110,2026-02-16,Z29,install,0,0,0,33.0,none,30,any,en,0,organic
L02147,2026-02-16,Z24,repair,0,1,1,31.0,deadline,10,any,en,0,organic
L00470,2026-02-16,Z15,repair,0,1,1,45.0,deadline,10,any,pl,0,paid_search
L02996,2026-02-16,Z03,install,0,1,1,41.0,none,30,any,ro,0,organic
L01973,2026-02-16,Z03,repair,1,0,0,39.0,none,30,any,en,0,paid_search
L01825,2026-02-16,Z05,repair,0,1,1,,none,20,any,en,0,organic
L02640,2026-02-16,Z14,install,1,1,1,42.0,none,20,any,en,0,paid_search
L02496,2026-02-17,Z21,install,0,0,1,33.0,deadline,20,any,en,0,organic
L01827,2026-02-17,Z11,install,0,1,0,43.0,emergency,20,any,ur,0,organic
